Frequency (Hz),dB (Relative)
1300,12.76543
1301,12.77623
1302,12.78704
1303,12.79784
1304,12.80865
1305,12.81945
1306,12.83026
1307,12.84106
1308,12.85187
1309,12.86268
1310,12.87348
1311,12.88429
1312,12.89509
1313,12.90590
1314,12.91670
1315,12.92751
1316,12.93831
1317,12.94912
1318,12.95992
1319,12.97073
1320,12.98154
1321,12.99234
1322,13.00315
1323,13.01395
1324,13.02476
1325,13.03556
1326,13.04637
1327,13.05717
1328,13.06798
1329,13.07878
1330,13.08959
1331,13.10040
1332,13.11120
1333,13.12201
1334,13.13281
1335,13.14362
1336,13.15442
1337,13.16523
1338,13.17603
1339,13.18684
1340,13.19764
1341,13.20845
1342,13.21925
1343,13.23006
1344,13.24087
1345,13.25167
1346,13.26248
1347,13.27328
1348,13.28409
1349,13.29489
1350,13.30570
1351,13.31650
1352,13.32731
1353,13.33811
1354,13.34892
1355,13.35973
1356,13.37053
1357,13.38134
1358,13.39214
1359,13.40295
1360,13.41375
1361,13.42456
1362,13.43536
1363,13.44617
1364,13.45697
1365,13.46778
1366,13.47859
1367,13.48939
1368,13.50020
1369,13.51100
1370,13.52181
1371,13.53261
1372,13.54342
1373,13.55422
1374,13.56503
1375,13.57583
1376,13.58664
1377,13.59745
1378,13.60825
1379,13.61906
1380,13.62986
1381,13.64067
1382,13.65147
1383,13.66228
1384,13.67308
1385,13.68389
1386,13.69469
1387,13.70550
1388,13.71630
1389,13.72711
1390,13.73792
1391,13.74872
1392,13.75953
1393,13.77033
1394,13.78114
1395,13.79194
1396,13.80275
1397,13.81355
1398,13.82436
1399,13.83516
1400,13.84597
1401,13.85678
1402,13.86758
1403,13.87839
1404,13.88919
1405,13.90000
1406,13.91080
1407,13.92161
1408,13.93241
1409,13.94322
1410,13.95402
1411,13.96483
1412,13.97564
1413,13.98644
1414,13.99725
1415,14.00805
1416,14.01886
1417,14.02966
1418,14.04047
1419,14.05127
1420,14.06208
1421,14.07288
1422,14.08369
1423,14.09450
1424,14.10530
1425,14.11611
1426,14.12691
1427,14.13772
1428,14.14852
1429,14.15933
1430,14.17013
1431,14.18094
1432,14.19174
1433,14.20255
1434,14.21335
1435,14.22416
1436,14.23497
1437,14.24577
1438,14.25658
1439,14.26738
1440,14.27819
1441,14.28899
1442,14.29980
1443,14.31060
1444,14.32141
1445,14.33221
1446,14.34302
1447,14.35383
1448,14.36463
1449,14.37544
1450,14.38624
1451,14.39705
1452,14.40785
1453,14.41866
1454,14.42946
1455,14.44027
1456,14.45107
1457,14.46188
1458,14.47269
1459,14.48349
1460,14.49430
1461,14.50510
1462,14.51591
1463,14.52671
1464,14.53752
1465,14.54832
1466,14.55913
1467,14.56993
1468,14.58074
1469,14.59155
1470,14.60235
1471,14.61316
1472,14.62396
1473,14.63477
1474,14.64557
1475,14.65638
1476,14.66718
1477,14.67799
1478,14.68879
1479,14.69960
1480,14.71041
1481,14.72121
1482,14.73202
1483,14.74282
1484,14.75363
1485,14.76443
1486,14.77524
1487,14.78604
1488,14.79685
1489,14.80765
1490,14.81846
1491,14.82926
1492,14.84007
1493,14.85088
1494,14.86168
1495,14.87249
1496,14.88329
1497,14.89410
1498,14.90490
1499,14.91571
1500,14.92651
1501,14.93732
1502,14.94812
1503,14.95893
1504,14.96974
1505,14.98054
1506,14.99135
1507,15.00215
1508,15.01296
1509,15.02376
1510,15.03457
1511,15.04537
1512,15.05618
1513,15.06698
1514,15.07779
1515,15.08860
1516,15.08657
1517,15.08262
1518,15.07868
1519,15.07473
1520,15.07079
1521,15.06684
1522,15.06290
1523,15.05895
1524,15.05501
1525,15.05106
1526,15.04712
1527,15.04317
1528,15.03923
1529,15.03528
1530,15.03134
1531,15.02739
1532,15.02345
1533,15.01950
1534,15.01555
1535,15.01161
1536,15.00766
1537,15.00372
1538,14.99977
1539,14.99583
1540,14.99188
1541,14.98794
1542,14.98399
1543,14.98005
1544,14.97610
1545,14.97216
1546,14.96821
1547,14.96427
1548,14.96032
1549,14.95638
1550,14.95243
1551,14.94849
1552,14.94454
1553,14.94060
1554,14.93665
1555,14.93271
1556,14.92876
1557,14.92482
1558,14.92087
1559,14.91693
1560,14.91298
1561,14.90904
1562,14.90509
1563,14.90115
1564,14.89720
1565,14.89326
1566,14.88931
1567,14.88536
1568,14.88142
1569,14.87747
1570,14.87353
1571,14.86958
1572,14.86564
1573,14.86169
1574,14.85775
1575,14.85380
1576,14.84986
1577,14.84591
1578,14.84197
1579,14.83802
1580,14.83408
1581,14.83013
1582,14.82619
1583,14.82224
1584,14.81830
1585,14.81435
1586,14.81041
1587,14.80646
1588,14.80252
1589,14.79857
1590,14.79463
1591,14.79068
1592,14.78674
1593,14.78279
1594,14.77885
1595,14.77490
1596,14.77096
1597,14.76701
1598,14.76307
1599,14.75912
1600,14.75517
1601,14.75123
1602,14.74728
1603,14.74334
1604,14.73939
1605,14.73545
1606,14.73150
1607,14.72756
1608,14.72361
1609,14.71967
1610,14.71572
1611,14.71178
1612,14.70783
1613,14.70389
1614,14.69994
1615,14.69600
1616,14.69205
1617,14.68811
1618,14.68416
1619,14.68022
1620,14.67627
1621,14.67233
1622,14.66838
1623,14.66444
1624,14.66049
1625,14.65655
1626,14.65260
1627,14.64866
1628,14.64471
1629,14.64077
1630,14.63682
1631,14.63288
1632,14.62893
1633,14.62498
1634,14.62104
1635,14.61709
1636,14.61315
1637,14.60920
1638,14.60526
1639,14.60131
1640,14.59737
1641,14.59342
1642,14.58948
1643,14.58553
1644,14.58159
1645,14.57764
1646,14.57370
1647,14.56975
1648,14.56581
1649,14.56186
1650,14.55792
1651,14.55397
1652,14.55003
1653,14.54608
1654,14.54214
1655,14.53819
1656,14.53425
1657,14.53030
1658,14.52636
1659,14.52241
1660,14.51847
1661,14.51452
1662,14.51058
1663,14.50663
1664,14.50269
1665,14.49874
1666,14.49479
1667,14.49085
1668,14.48690
1669,14.48296
1670,14.47901
1671,14.47507
1672,14.47112
1673,14.46718
1674,14.46323
1675,14.45929
1676,14.45534
1677,14.45140
1678,14.44745
1679,14.44351
1680,14.43956
1681,14.43562
1682,14.43167
1683,14.42773
1684,14.42378
1685,14.41984
1686,14.41589
1687,14.41195
1688,14.40800
1689,14.40406
1690,14.40011
1691,14.39617
1692,14.39222
1693,14.38828
1694,14.38433
1695,14.38039
1696,14.37644
1697,14.37250
1698,14.36855
1699,14.36460
1700,14.36066
1701,14.35671
1702,14.35277
1703,14.34882
1704,14.34488
1705,14.34093
1706,14.33699
1707,14.33304
1708,14.32910
1709,14.32515
1710,14.32121
1711,14.31726
1712,14.31332
1713,14.30937
1714,14.30543
1715,14.30148
1716,14.29754
1717,14.29359
