Frequency (Hz),dB (Relative)
1011,23.09404
1012,23.10218
1013,23.11033
1014,23.11848
1015,23.12662
1016,23.13477
1017,23.14292
1018,23.15107
1019,23.15921
1020,23.16736
1021,23.17551
1022,23.18365
1023,23.19180
1024,23.19995
1025,23.20809
1026,23.21624
1027,23.22439
1028,23.23254
1029,23.24068
1030,23.24883
1031,23.25698
1032,23.26512
1033,23.27327
1034,23.28142
1035,23.28956
1036,23.29771
1037,23.30586
1038,23.31401
1039,23.32215
1040,23.33030
1041,23.33845
1042,23.34659
1043,23.35474
1044,23.36289
1045,23.37104
1046,23.37918
1047,23.38733
1048,23.39548
1049,23.40362
1050,23.41177
1051,23.41992
1052,23.42806
1053,23.43621
1054,23.44436
1055,23.45251
1056,23.46065
1057,23.46880
1058,23.47695
1059,23.48509
1060,23.49324
1061,23.50139
1062,23.50954
1063,23.51768
1064,23.52583
1065,23.53398
1066,23.54212
1067,23.55027
1068,23.55842
1069,23.56656
1070,23.57471
1071,23.58286
1072,23.59101
1073,23.59915
1074,23.60730
1075,23.61545
1076,23.62359
1077,23.63174
1078,23.63989
1079,23.64804
1080,23.65618
1081,23.66433
1082,23.67248
1083,23.68062
1084,23.68877
1085,23.69692
1086,23.70506
1087,23.71321
1088,23.72136
1089,23.72951
1090,23.73765
1091,23.74580
1092,23.75395
1093,23.76209
1094,23.77024
1095,23.77839
1096,23.78653
1097,23.79468
1098,23.80283
1099,23.81098
1100,23.81912
1101,23.82727
1102,23.83542
1103,23.84356
1104,23.85171
1105,23.85986
1106,23.86801
1107,23.87615
1108,23.88430
1109,23.89245
1110,23.90059
1111,23.90874
1112,23.91689
1113,23.92503
1114,23.93318
1115,23.94133
1116,23.94948
1117,23.95762
1118,23.96577
1119,23.97392
1120,23.98206
1121,23.99021
1122,23.99836
1123,24.00651
1124,24.01465
1125,24.02280
1126,24.03095
1127,24.03909
1128,24.04724
1129,24.05539
1130,24.06353
1131,24.07168
1132,24.07983
1133,24.08798
1134,24.09612
1135,24.10427
1136,24.11242
1137,24.12056
1138,24.12871
1139,24.13686
1140,24.14501
1141,24.15315
1142,24.16130
1143,24.16945
1144,24.17759
1145,24.18574
1146,24.19389
1147,24.20203
1148,24.21018
1149,24.21833
1150,24.22648
1151,24.23462
1152,24.24277
1153,24.25092
1154,24.25906
1155,24.26721
1156,24.27536
1157,24.28350
1158,24.29165
1159,24.29980
1160,24.30795
1161,24.31609
1162,24.32424
1163,24.33239
1164,24.34053
1165,24.34868
1166,24.35683
1167,24.36498
1168,24.37312
1169,24.38127
1170,24.38942
1171,24.39756
1172,24.40571
1173,24.41386
1174,24.42200
1175,24.43015
1176,24.43830
1177,24.44645
1178,24.45459
1179,24.46274
1180,24.47089
1181,24.47903
1182,24.48718
1183,24.49533
1184,24.50348
1185,24.51162
1186,24.51977
1187,24.52792
1188,24.53606
1189,24.54421
1190,24.55236
