Frequency (Hz),dB (Relative)
1523,37.13580
1524,37.16189
1525,37.18798
1526,37.21406
1527,37.24015
1528,37.26624
1529,37.29233
1530,37.31841
1531,37.34450
1532,37.37059
1533,37.39667
1534,37.42276
1535,37.44885
1536,37.47494
1537,37.50102
1538,37.52711
1539,37.55320
1540,37.57928
1541,37.60537
1542,37.63146
1543,37.65755
1544,37.68363
1545,37.70972
1546,37.73581
1547,37.76189
1548,37.78798
1549,37.81407
1550,37.84016
1551,37.86624
1552,37.89233
1553,37.91842
1554,37.94451
1555,37.97059
1556,37.99668
1557,38.02277
1558,38.04885
1559,38.07494
1560,38.10103
1561,38.12712
1562,38.15320
1563,38.17929
1564,38.20538
1565,38.23146
1566,38.25755
1567,38.28364
1568,38.30973
1569,38.33581
1570,38.36190
1571,38.38799
1572,38.41407
1573,38.44016
1574,38.46625
1575,38.49234
1576,38.51842
1577,38.54451
1578,38.57060
1579,38.59668
1580,38.62277
1581,38.64886
1582,38.67495
1583,38.70103
1584,38.72712
1585,38.75321
1586,38.77929
1587,38.80538
1588,38.83147
1589,38.85756
1590,38.88364
1591,38.90973
1592,38.93582
1593,38.96190
1594,38.98799
1595,39.01408
1596,39.04017
1597,39.06625
1598,39.09234
1599,39.11843
1600,39.14451
1601,39.17060
1602,39.19669
1603,39.22278
1604,39.24886
1605,39.27495
1606,39.30104
1607,39.32712
1608,39.35321
1609,39.37930
1610,39.40539
1611,39.43147
1612,39.45756
1613,39.48365
1614,39.50973
1615,39.53582
1616,39.56191
1617,39.58800
1618,39.61408
1619,39.64017
1620,39.66626
1621,39.69234
1622,39.71843
1623,39.74452
1624,39.77061
1625,39.79669
1626,39.82278
1627,39.84887
1628,39.87496
1629,39.90104
1630,39.92713
1631,39.95322
1632,39.97930
1633,40.00539
1634,40.03148
1635,40.04338
1636,40.02056
1637,39.99774
1638,39.97491
1639,39.95209
1640,39.92927
1641,39.90644
1642,39.88362
1643,39.86080
1644,39.83797
1645,39.81515
1646,39.79233
1647,39.76951
1648,39.74668
1649,39.72386
1650,39.70104
1651,39.67821
1652,39.65539
1653,39.63257
1654,39.60974
1655,39.58692
1656,39.56410
1657,39.54128
1658,39.51845
1659,39.49563
1660,39.47281
1661,39.44998
1662,39.42716
1663,39.40434
1664,39.38152
1665,39.35869
1666,39.33587
1667,39.31305
1668,39.29022
1669,39.26740
1670,39.24458
1671,39.22175
1672,39.19893
1673,39.17611
1674,39.15329
1675,39.13046
1676,39.10764
1677,39.08482
1678,39.06199
1679,39.03917
1680,39.01635
1681,38.99352
1682,38.97070
1683,38.94788
1684,38.92506
1685,38.90223
1686,38.87941
1687,38.85659
1688,38.83376
1689,38.81094
1690,38.78812
1691,38.76529
1692,38.74247
1693,38.71965
1694,38.69683
1695,38.67400
1696,38.65118
1697,38.62836
1698,38.60553
1699,38.58271
1700,38.55989
1701,38.53707
1702,38.51424
1703,38.49142
1704,38.46860
1705,38.44577
1706,38.42295
1707,38.40013
1708,38.37730
1709,38.35448
1710,38.33166
1711,38.30884
1712,38.28601
1713,38.26319
1714,38.24037
1715,38.21754
1716,38.19472
1717,38.17190
1718,38.14907
1719,38.12625
1720,38.10343
1721,38.08061
1722,38.05778
1723,38.03496
1724,38.01214
1725,37.98931
1726,37.96649
1727,37.94367
1728,37.92084
1729,37.89802
1730,37.87520
1731,37.85238
1732,37.82955
1733,37.80673
1734,37.78391
1735,37.76108
1736,37.73826
1737,37.71544
1738,37.69261
1739,37.66979
1740,37.64697
1741,37.62415
1742,37.60132
1743,37.57850
1744,37.55568
1745,37.53285
1746,37.51003
1747,37.48721
1748,37.46439
1749,37.44156
1750,37.41874
1751,37.39592
1752,37.37309
1753,37.35027
1754,37.33112
1755,37.31499
1756,37.29885
1757,37.28271
1758,37.26658
1759,37.25044
1760,37.23430
1761,37.21817
1762,37.20203
1763,37.18589
1764,37.16976
1765,37.15362
1766,37.13748
1767,37.12135
1768,37.10521
1769,37.08907
1770,37.07294
1771,37.05680
1772,37.04066
1773,37.02453
1774,37.00839
1775,36.99225
1776,36.97612
1777,36.95998
1778,36.94384
1779,36.92771
1780,36.91157
1781,36.89543
1782,36.87930
1783,36.86316
1784,36.84702
1785,36.83089
1786,36.81475
1787,36.79861
1788,36.78248
1789,36.76634
1790,36.75020
1791,36.73407
1792,36.71793
1793,36.70179
1794,36.68566
1795,36.66952
1796,36.65338
1797,36.63725
1798,36.62111
1799,36.60497
1800,36.58884
1801,36.57270
1802,36.55656
1803,36.54043
1804,36.52429
1805,36.50815
1806,36.49202
1807,36.47588
1808,36.45974
1809,36.44361
1810,36.42747
1811,36.41133
1812,36.39520
1813,36.37906
1814,36.36292
1815,36.34679
1816,36.33065
1817,36.31451
1818,36.29838
1819,36.28224
1820,36.26610
1821,36.24997
1822,36.23383
1823,36.21769
1824,36.20156
1825,36.18542
1826,36.16928
1827,36.15315
1828,36.13701
1829,36.12087
1830,36.10474
1831,36.08860
1832,36.07246
1833,36.05633
1834,36.04019
1835,36.02405
1836,36.00791
1837,35.99178
1838,35.97564
1839,35.95950
1840,35.94337
1841,35.92723
1842,35.91109
1843,35.89496
1844,35.87882
1845,35.86268
1846,35.84655
1847,35.83041
1848,35.81427
1849,35.79814
1850,35.78200
1851,35.76586
1852,35.74973
1853,35.73359
1854,35.71745
1855,35.70132
1856,35.68518
1857,35.66904
1858,35.65291
1859,35.63677
1860,35.62063
1861,35.60450
1862,35.58836
1863,35.57222
1864,35.55609
1865,35.53995
1866,35.52381
1867,35.50768
1868,35.49154
1869,35.47540
1870,35.45927
1871,35.44313
1872,35.42699
1873,35.41086
1874,35.39472
1875,35.37858
1876,35.36245
1877,35.34631
1878,35.33017
1879,35.31404
1880,35.29790
1881,35.28176
1882,35.26563
