Frequency (Hz),dB (Relative)
1571,20.45383
1572,20.45960
1573,20.46537
1574,20.47114
1575,20.47691
1576,20.48268
1577,20.48845
1578,20.49422
1579,20.49999
1580,20.50576
1581,20.51153
1582,20.51730
1583,20.52307
1584,20.52884
1585,20.53460
1586,20.54037
1587,20.54614
1588,20.55191
1589,20.55768
1590,20.56345
1591,20.56922
1592,20.57499
1593,20.58076
1594,20.58653
1595,20.59230
1596,20.59807
1597,20.60384
1598,20.60961
1599,20.61538
1600,20.62115
1601,20.62692
1602,20.63269
1603,20.63846
1604,20.64423
1605,20.65000
1606,20.65577
1607,20.66154
1608,20.66731
1609,20.67308
1610,20.67885
1611,20.68462
1612,20.69039
1613,20.69616
1614,20.70193
1615,20.70770
1616,20.71347
1617,20.71924
1618,20.72501
1619,20.73078
1620,20.73655
1621,20.74232
1622,20.74809
1623,20.75386
1624,20.75963
1625,20.76540
1626,20.77117
1627,20.77694
1628,20.78271
1629,20.78848
1630,20.79425
1631,20.80002
1632,20.80579
1633,20.81156
1634,20.81733
1635,20.82310
1636,20.82887
1637,20.83464
1638,20.84041
1639,20.84618
1640,20.85195
1641,20.85772
1642,20.86348
1643,20.86925
1644,20.87502
1645,20.88079
1646,20.88656
1647,20.89233
1648,20.89810
1649,20.90387
1650,20.90964
1651,20.91541
1652,20.92118
1653,20.92695
1654,20.93272
1655,20.93849
1656,20.94426
1657,20.95003
1658,20.95580
1659,20.96157
1660,20.96734
1661,20.97311
1662,20.97888
1663,20.98465
1664,20.99042
1665,20.99619
1666,21.00196
1667,21.00773
1668,21.01350
1669,21.01927
1670,21.02504
1671,21.03081
1672,21.03658
1673,21.04235
1674,21.04812
1675,21.05389
1676,21.05966
1677,21.06543
1678,21.07120
1679,21.07697
1680,21.08274
1681,21.08851
1682,21.09428
1683,21.10005
1684,21.10582
1685,21.11159
1686,21.11736
1687,21.12313
1688,21.12890
1689,21.13467
1690,21.14044
1691,21.14621
1692,21.15198
1693,21.15775
1694,21.16352
1695,21.16929
1696,21.17506
1697,21.18083
1698,21.18659
1699,21.19236
1700,21.19813
1701,21.20390
1702,21.20967
1703,21.21544
1704,21.22121
1705,21.22698
1706,21.23275
1707,21.23852
1708,21.24429
1709,21.25006
1710,21.25583
1711,21.26160
1712,21.26737
1713,21.27314
1714,21.27891
1715,21.28468
1716,21.29045
1717,21.29622
1718,21.30199
1719,21.30776
1720,21.31353
1721,21.31930
1722,21.32507
1723,21.33084
1724,21.33661
1725,21.34238
1726,21.34815
1727,21.35392
1728,21.35969
1729,21.36546
1730,21.37123
1731,21.37700
1732,21.38277
