Frequency (Hz),dB (Relative)
1449,16.94776
1450,16.92132
1451,16.89489
1452,16.86845
1453,16.84201
1454,16.81558
1455,16.78914
1456,16.76270
1457,16.73627
1458,16.70983
1459,16.68339
1460,16.65696
1461,16.63052
1462,16.60408
1463,16.57765
1464,16.55121
1465,16.52477
1466,16.49834
1467,16.47190
1468,16.44546
1469,16.41903
1470,16.39259
1471,16.36615
1472,16.33972
1473,16.31328
1474,16.28684
1475,16.26041
1476,16.23397
1477,16.20753
1478,16.18110
1479,16.15466
1480,16.12822
1481,16.10179
1482,16.07535
1483,16.04891
1484,16.02248
1485,15.99604
1486,15.96960
1487,15.94317
1488,15.91673
1489,15.89029
1490,15.86386
1491,15.83742
1492,15.81098
1493,15.78455
1494,15.75811
1495,15.73167
1496,15.70524
1497,15.67880
1498,15.65236
1499,15.62593
1500,15.59949
1501,15.57305
1502,15.54662
1503,15.52018
1504,15.49374
1505,15.46731
1506,15.44087
1507,15.41443
1508,15.38800
1509,15.36156
1510,15.33512
1511,15.30869
1512,15.28225
1513,15.25581
1514,15.22938
1515,15.20294
1516,15.17650
1517,15.15007
1518,15.12363
1519,15.09719
1520,15.07076
1521,15.04432
1522,15.01788
1523,14.99145
1524,14.96501
1525,14.93857
1526,14.91214
1527,14.88570
1528,14.85926
1529,14.83283
1530,14.80639
1531,14.77995
1532,14.75352
1533,14.72708
1534,14.70064
1535,14.67421
1536,14.64777
1537,14.62133
1538,14.59490
1539,14.56846
1540,14.54202
1541,14.51559
1542,14.48915
1543,14.46271
1544,14.43628
1545,14.40984
1546,14.38340
1547,14.35697
1548,14.33053
1549,14.30409
1550,14.27766
1551,14.25122
1552,14.22478
1553,14.19835
1554,14.17191
1555,14.14547
1556,14.11904
1557,14.09260
1558,14.06616
1559,14.03973
1560,14.01329
1561,13.98685
1562,13.96042
1563,13.93398
1564,13.90754
1565,13.88111
1566,13.85467
1567,13.82823
1568,13.80180
1569,13.77536
1570,13.74892
1571,13.72249
1572,13.69605
1573,13.66961
1574,13.64318
1575,13.61674
1576,13.59030
1577,13.56387
1578,13.53743
1579,13.51099
1580,13.48456
1581,13.45812
1582,13.43168
1583,13.40525
1584,13.37881
1585,13.35237
1586,13.32594
1587,13.29950
1588,13.27306
1589,13.24663
1590,13.22019
1591,13.19375
1592,13.16732
1593,13.14088
1594,13.11444
1595,13.08801
1596,13.06157
1597,13.03513
1598,13.00870
1599,12.98226
1600,12.95582
1601,12.92939
1602,12.90295
1603,12.87651
1604,12.85008
1605,12.82364
1606,12.79720
1607,12.77077
1608,12.74433
1609,12.71789
1610,12.69146
1611,12.66502
1612,12.63858
1613,12.61215
1614,12.58571
1615,12.55927
1616,12.53284
1617,12.50640
1618,12.47996
1619,12.45353
1620,12.42709
1621,12.40065
1622,12.37422
1623,12.34778
1624,12.32134
1625,12.29491
1626,12.26847
1627,12.24203
1628,12.21560
1629,12.20731
1630,12.22515
1631,12.24300
1632,12.26084
1633,12.27868
1634,12.29652
1635,12.31436
1636,12.33220
1637,12.35004
1638,12.36788
1639,12.38572
1640,12.40356
1641,12.42140
1642,12.43924
1643,12.45708
1644,12.47492
1645,12.49276
1646,12.51060
1647,12.52844
1648,12.54628
1649,12.56412
1650,12.58196
1651,12.59980
1652,12.61764
1653,12.63548
1654,12.65332
1655,12.67116
1656,12.68900
1657,12.70684
1658,12.72468
1659,12.74252
1660,12.76036
1661,12.77821
1662,12.79605
1663,12.81389
1664,12.83173
1665,12.84957
1666,12.86741
1667,12.88525
1668,12.90309
1669,12.92093
1670,12.93877
1671,12.95661
1672,12.97445
1673,12.99229
1674,13.01013
1675,13.02797
1676,13.04581
1677,13.06365
1678,13.08149
1679,13.09933
1680,13.11717
1681,13.13501
1682,13.15285
1683,13.17069
1684,13.18853
1685,13.20637
1686,13.22421
1687,13.24205
1688,13.25989
1689,13.27773
1690,13.29557
1691,13.31342
1692,13.33126
1693,13.34910
1694,13.36694
1695,13.38478
1696,13.40262
1697,13.42046
1698,13.43830
1699,13.45614
1700,13.47398
1701,13.49182
1702,13.50966
1703,13.52750
1704,13.54534
1705,13.56318
1706,13.58102
1707,13.59886
1708,13.61670
1709,13.63454
1710,13.65238
1711,13.67022
1712,13.68806
1713,13.70590
1714,13.72374
1715,13.74158
1716,13.75942
1717,13.77726
1718,13.79510
1719,13.81294
1720,13.83078
1721,13.84863
1722,13.86647
1723,13.88431
1724,13.90215
1725,13.91999
1726,13.93783
1727,13.95567
1728,13.97351
1729,13.99135
1730,14.00919
1731,14.02703
1732,14.04487
1733,14.06271
1734,14.08055
1735,14.09839
1736,14.11623
1737,14.13407
1738,14.15191
1739,14.16975
1740,14.18759
1741,14.20543
1742,14.22327
1743,14.24111
1744,14.25895
1745,14.27679
1746,14.29463
1747,14.31247
1748,14.33031
1749,14.34815
1750,14.36599
1751,14.38383
1752,14.40168
1753,14.41952
1754,14.43736
1755,14.45520
1756,14.47304
1757,14.49088
