Frequency (Hz),dB (Relative)
1652,22.57986
1653,22.58733
1654,22.59481
1655,22.60228
1656,22.60976
1657,22.61723
1658,22.62510
1659,22.63319
1660,22.64128
1661,22.64938
1662,22.65747
1663,22.66556
1664,22.67366
1665,22.68175
1666,22.68984
1667,22.69793
1668,22.70603
1669,22.71412
1670,22.72221
1671,22.73031
1672,22.73840
1673,22.74649
1674,22.75459
1675,22.76268
1676,22.77077
1677,22.77886
1678,22.78696
1679,22.79505
1680,22.80314
1681,22.81124
1682,22.81933
1683,22.82742
1684,22.83551
1685,22.84361
1686,22.85170
1687,22.85979
1688,22.86789
1689,22.87598
1690,22.88407
1691,22.89216
1692,22.90026
1693,22.90835
1694,22.91644
1695,22.92454
1696,22.93263
1697,22.94072
1698,22.94882
1699,22.95691
1700,22.96500
1701,22.97309
1702,22.98119
1703,22.98928
1704,22.99737
1705,23.00547
1706,23.01356
1707,23.02165
1708,23.02974
1709,23.03784
1710,23.04593
1711,23.05402
1712,23.06212
1713,23.07021
1714,23.07830
1715,23.08639
1716,23.09449
1717,23.10258
1718,23.11067
1719,23.11877
1720,23.12686
1721,23.13495
1722,23.14304
1723,23.15114
1724,23.15923
1725,23.16732
1726,23.17542
1727,23.18351
1728,23.19160
1729,23.19970
1730,23.20779
1731,23.21588
1732,23.22397
1733,23.23207
1734,23.24016
1735,23.24825
1736,23.25635
1737,23.26444
1738,23.27253
1739,23.28062
1740,23.28872
1741,23.29681
1742,23.30490
1743,23.31300
1744,23.32109
1745,23.32918
1746,23.33727
1747,23.34537
1748,23.35346
1749,23.36155
1750,23.36965
1751,23.37774
1752,23.38583
1753,23.39393
1754,23.40202
1755,23.41011
1756,23.41820
1757,23.42630
1758,23.43439
1759,23.44248
1760,23.45058
1761,23.45867
1762,23.46676
1763,23.47485
1764,23.48295
1765,23.49104
1766,23.49913
1767,23.50723
1768,23.51532
1769,23.52341
1770,23.53150
1771,23.53960
1772,23.54769
1773,23.55578
1774,23.56388
1775,23.57197
1776,23.58006
1777,23.58816
1778,23.59625
1779,23.60434
1780,23.61243
1781,23.62053
1782,23.62862
1783,23.63671
1784,23.64481
1785,23.65290
1786,23.66099
1787,23.66908
1788,23.67718
1789,23.68527
1790,23.69336
1791,23.70146
1792,23.70955
1793,23.71764
1794,23.72573
1795,23.73383
1796,23.74192
1797,23.75001
1798,23.75811
1799,23.76620
1800,23.77429
1801,23.78238
1802,23.79048
1803,23.79857
1804,23.80666
1805,23.81476
1806,23.82285
1807,23.83094
1808,23.83904
1809,23.84713
1810,23.85522
1811,23.86331
1812,23.87141
1813,23.87950
1814,23.88759
1815,23.89569
1816,23.90378
1817,23.91187
1818,23.91996
1819,23.92806
1820,23.93615
1821,23.94424
1822,23.95234
1823,23.96043
1824,23.96852
1825,23.97661
1826,23.98471
1827,23.99280
1828,24.00089
1829,24.00899
1830,24.01708
1831,24.02517
1832,24.03327
1833,24.04136
1834,24.04945
1835,24.05754
1836,24.06564
1837,24.07373
1838,24.08182
1839,24.08992
1840,24.09801
1841,24.10610
1842,24.11419
1843,24.12229
1844,24.13038
1845,24.13847
1846,24.14657
1847,24.15466
1848,24.16275
1849,24.17084
1850,24.17894
1851,24.18703
1852,24.19512
1853,24.20322
1854,24.21131
1855,24.21940
1856,24.22750
1857,24.23559
1858,24.24368
1859,24.25177
1860,24.25987
1861,24.26796
1862,24.27605
1863,24.28415
1864,24.29224
1865,24.30033
1866,24.30842
1867,24.31652
1868,24.32461
1869,24.33270
1870,24.34080
1871,24.34889
1872,24.35698
1873,24.36507
1874,24.37317
1875,24.38126
1876,24.38935
