Frequency (Hz),dB (Relative)
1079,16.85131
1080,16.85747
1081,16.86363
1082,16.86979
1083,16.87595
1084,16.88211
1085,16.88828
1086,16.89444
1087,16.90060
1088,16.90676
1089,16.91292
1090,16.91908
1091,16.92524
1092,16.93140
1093,16.93756
1094,16.94372
1095,16.94988
1096,16.95604
1097,16.96220
1098,16.96836
1099,16.97452
1100,16.98068
1101,16.98684
1102,16.99300
1103,16.99916
1104,17.00532
1105,17.01148
1106,17.01764
1107,17.02380
1108,17.02996
1109,17.03612
1110,17.04228
1111,17.04844
1112,17.05460
1113,17.06076
1114,17.06692
1115,17.07308
1116,17.07924
1117,17.08540
1118,17.09156
1119,17.09772
1120,17.10388
1121,17.11004
1122,17.11620
1123,17.12236
1124,17.12852
1125,17.13468
1126,17.14084
1127,17.14700
1128,17.15316
1129,17.15932
1130,17.16548
1131,17.17164
1132,17.17780
1133,17.18396
1134,17.19012
1135,17.19628
1136,17.20244
1137,17.20860
1138,17.21476
1139,17.22092
1140,17.22708
1141,17.23324
1142,17.23940
1143,17.24556
1144,17.25172
1145,17.25789
1146,17.26405
1147,17.27021
1148,17.27637
1149,17.28253
1150,17.28869
1151,17.29485
1152,17.30101
1153,17.30717
1154,17.31333
1155,17.31949
1156,17.32565
1157,17.33181
1158,17.33797
1159,17.34413
1160,17.35029
1161,17.35645
1162,17.36261
1163,17.36877
1164,17.37493
1165,17.38109
1166,17.38725
1167,17.39341
1168,17.39957
1169,17.40573
1170,17.41189
1171,17.41805
1172,17.42421
1173,17.43037
1174,17.43653
1175,17.44269
1176,17.44885
1177,17.45501
1178,17.46117
1179,17.46733
1180,17.47349
1181,17.47965
1182,17.48581
1183,17.49197
1184,17.49813
1185,17.50429
1186,17.51045
1187,17.51661
1188,17.52277
1189,17.52893
1190,17.53509
1191,17.54125
1192,17.54741
1193,17.55357
1194,17.55973
1195,17.56589
1196,17.57205
1197,17.57821
1198,17.58437
1199,17.59053
1200,17.59669
1201,17.60285
1202,17.60901
1203,17.62186
1204,17.63599
1205,17.65011
1206,17.66423
1207,17.67835
1208,17.69248
1209,17.70660
1210,17.72072
1211,17.73484
1212,17.74896
1213,17.76309
1214,17.77721
1215,17.79133
1216,17.80545
1217,17.81958
1218,17.83370
1219,17.84782
1220,17.86194
1221,17.87607
1222,17.89019
1223,17.90431
1224,17.91843
1225,17.93256
1226,17.94668
1227,17.96080
1228,17.97492
1229,17.98905
1230,18.00317
1231,18.01729
1232,18.03141
1233,18.04554
1234,18.05966
1235,18.07378
1236,18.08790
1237,18.10203
1238,18.11615
1239,18.13027
1240,18.14439
1241,18.15852
1242,18.17264
1243,18.18676
1244,18.20088
1245,18.21501
1246,18.22913
1247,18.24325
1248,18.25737
1249,18.27150
1250,18.28562
1251,18.29974
1252,18.31386
1253,18.32799
1254,18.34211
1255,18.35623
1256,18.37035
1257,18.38448
1258,18.39860
1259,18.41272
1260,18.42684
1261,18.44097
1262,18.45509
1263,18.46921
1264,18.48333
1265,18.49745
1266,18.51158
1267,18.52570
1268,18.53982
1269,18.55394
1270,18.56807
1271,18.58219
1272,18.59631
1273,18.61043
1274,18.62456
1275,18.63868
1276,18.65280
1277,18.66692
1278,18.68105
1279,18.69517
1280,18.70929
1281,18.72341
1282,18.73754
1283,18.75166
1284,18.76578
1285,18.77990
1286,18.79403
1287,18.80815
1288,18.82227
1289,18.83639
1290,18.85052
1291,18.86464
1292,18.87876
1293,18.89288
1294,18.90701
1295,18.92113
1296,18.93525
1297,18.94937
1298,18.96350
1299,18.97762
1300,18.99174
1301,19.00586
1302,19.01999
1303,19.03411
1304,19.04823
1305,19.06235
1306,19.07648
1307,19.09060
1308,19.10472
1309,19.11884
1310,19.13297
1311,19.14709
1312,19.16121
1313,19.17533
1314,19.18946
1315,19.20358
1316,19.21770
1317,19.23182
1318,19.24594
1319,19.26007
1320,19.27419
1321,19.28831
1322,19.30243
1323,19.31656
1324,19.33068
1325,19.34480
1326,19.35892
1327,19.37305
1328,19.38717
1329,19.40129
1330,19.41541
1331,19.42954
1332,19.44366
1333,19.45778
1334,19.47190
1335,19.48603
1336,19.50015
1337,19.51427
1338,19.52839
1339,19.54252
1340,19.55664
1341,19.57076
1342,19.58488
1343,19.59901
1344,19.61313
1345,19.62725
1346,19.64137
1347,19.65550
1348,19.66962
1349,19.68374
1350,19.69786
1351,19.71199
1352,19.72611
1353,19.74023
1354,19.75435
1355,19.76848
1356,19.78260
1357,19.79672
1358,19.81084
1359,19.82497
1360,19.83909
1361,19.85321
1362,19.86733
1363,19.88146
1364,19.89558
1365,19.90970
1366,19.92382
1367,19.93795
1368,19.95207
1369,19.96619
1370,19.98031
1371,19.99443
1372,20.00856
1373,20.02268
1374,20.03680
1375,20.05092
1376,20.06505
1377,20.07917
1378,20.09329
1379,20.10741
1380,20.12154
1381,20.13566
1382,20.14978
1383,20.16390
1384,20.17803
1385,20.19215
1386,20.20627
1387,20.22039
1388,20.23452
1389,20.24864
1390,20.26276
1391,20.27688
1392,20.29101
1393,20.30513
1394,20.31925
1395,20.33337
1396,20.34750
1397,20.36162
1398,20.37574
1399,20.38986
1400,20.40399
1401,20.41811
1402,20.43223
1403,20.44635
1404,20.46048
1405,20.47460
1406,20.48872
1407,20.50284
1408,20.51697
1409,20.53109
1410,20.54521
1411,20.55933
1412,20.57346
1413,20.58758
1414,20.60170
1415,20.61582
1416,20.62995
1417,20.64407
1418,20.65819
1419,20.67231
1420,20.68644
1421,20.70056
1422,20.71468
1423,20.72880
1424,20.74292
1425,20.75705
1426,20.77117
1427,20.78529
1428,20.79941
1429,20.81354
1430,20.82766
1431,20.84178
1432,20.85590
1433,20.84497
1434,20.82381
1435,20.80264
1436,20.78147
1437,20.76031
1438,20.73914
1439,20.71797
1440,20.69681
1441,20.67564
1442,20.65448
1443,20.63331
1444,20.61214
1445,20.59098
1446,20.56981
1447,20.54864
1448,20.52748
1449,20.50631
1450,20.48514
1451,20.46398
1452,20.44281
1453,20.42165
1454,20.40048
1455,20.37931
1456,20.35815
1457,20.33698
1458,20.31581
1459,20.29465
1460,20.27348
1461,20.25231
1462,20.23115
1463,20.20998
1464,20.18882
1465,20.16765
1466,20.14648
1467,20.12532
1468,20.10415
1469,20.08298
1470,20.06182
1471,20.04065
1472,20.01949
1473,19.99832
1474,19.97715
1475,19.95599
